"Date","Price","Open","High","Low","Vol.","Change %"
"02/23/2022","16,211.5","16,268.8","16,286.7","16,202.1","64.52K","-0.32%"
"02/22/2022","16,263.8","16,207.3","16,327.7","16,183.0","85.86K","0.38%"
"02/21/2022","16,201.6","16,212.1","16,323.8","16,198.7","51.20K","-0.10%"
"02/18/2022","16,217.3","16,267.5","16,318.0","16,210.7","64.37K","-0.27%"
"02/17/2022","16,261.8","16,217.2","16,302.6","16,171.4","80.39K","0.31%"
"02/16/2022","16,212.2","16,247.6","16,250.5","16,185.8","70.92K","-0.17%"
"02/15/2022","16,239.1","16,200.1","16,260.5","16,146.5","74.55K","0.28%"
"02/14/2022","16,194.4","16,280.3","16,316.9","16,160.7","81.33K","-0.56%"
"02/11/2022","16,285.8","16,390.6","16,395.6","16,259.5","82.55K","-0.61%"
"02/10/2022","16,386.3","16,409.2","16,488.1","16,313.9","84.71K","-0.06%"
"02/09/2022","16,396.3","16,431.2","16,442.7","16,370.4","67.58K","-0.17%"
"02/08/2022","16,424.8","16,473.9","16,483.3","16,397.5","100.16K","-0.28%"
"02/07/2022","16,470.8","16,491.7","16,497.7","16,430.1","75.99K","0.08%"
"02/04/2022","16,457.1","16,446.4","16,514.7","16,409.0","85.92K","0.09%"
"02/03/2022","16,442.1","16,231.2","16,465.1","16,199.1","68.13K","1.34%"
"02/02/2022","16,224.0","16,208.5","16,268.5","16,141.6","48.24K","0.12%"
"02/01/2022","16,204.8","16,156.7","16,222.2","16,137.3","53.47K","0.32%"
"01/31/2022","16,153.0","16,037.0","16,177.6","15,955.8","56.09K","0.77%"
"01/28/2022","16,029.2","16,034.6","16,077.3","15,999.6","62.19K","0.00%"
"01/27/2022","16,029.2","16,132.2","16,167.1","16,013.8","68.44K","-0.59%"
"01/26/2022","16,125.1","16,217.5","16,227.7","16,125.0","62.82K","-0.55%"
"01/25/2022","16,214.1","16,242.2","16,251.4","16,162.3","72.88K","-0.14%"
"01/24/2022","16,237.2","16,263.0","16,267.3","16,192.7","93.77K","-0.12%"
"01/21/2022","16,255.9","16,218.6","16,288.1","16,202.1","70.25K","0.27%"
"01/20/2022","16,212.9","16,290.0","16,324.4","16,205.0","74.27K","-0.45%"
"01/19/2022","16,285.7","16,231.5","16,312.2","16,215.2","88.09K","0.32%"
"01/18/2022","16,234.4","16,334.1","16,360.5","16,221.5","102.35K","-0.58%"
"01/17/2022","16,329.1","16,318.6","16,372.8","16,290.0","60.77K","0.08%"
"01/14/2022","16,316.3","16,374.9","16,440.3","16,295.7","63.92K","-0.31%"
"01/13/2022","16,366.3","16,383.5","16,411.4","16,359.2","59.64K","-0.08%"
"01/12/2022","16,379.2","16,256.2","16,398.6","16,240.6","60.76K","0.78%"
"01/11/2022","16,252.0","16,203.2","16,269.8","16,172.8","58.69K","0.33%"
"01/10/2022","16,199.0","16,300.1","16,312.3","16,145.3","55.50K","-0.66%"
"01/07/2022","16,305.8","16,253.5","16,318.0","16,211.8","44.21K","0.36%"
"01/06/2022","16,247.8","16,244.1","16,310.3","16,230.4","66.67K","0.05%"
"01/05/2022","16,239.8","16,143.2","16,291.5","16,128.2","45.23K","0.63%"
"01/04/2022","16,137.5","16,117.7","16,195.4","16,111.3","47.72K","0.17%"
"01/03/2022","16,109.8","16,198.7","16,220.8","16,091.3","33.97K","-0.55%"
"12/31/2021","16,199.4","16,153.7","16,229.3","16,107.6","25.82K","0.30%"
"12/30/2021","16,150.8","16,176.6","16,191.6","16,119.4","37.98K","-0.12%"
"12/29/2021","16,170.9","16,092.0","16,204.4","16,066.8","42.63K","0.52%"
"12/28/2021","16,087.0","16,114.4","16,133.5","16,061.4","43.51K","-0.15%"
"12/27/2021","16,111.2","16,095.3","16,127.5","16,075.3","38.25K","0.11%"
"12/24/2021","16,092.8","16,143.5","16,147.1","16,058.1","47.19K","-0.29%"
"12/23/2021","16,139.0","16,181.3","16,205.6","16,085.8","58.21K","-0.23%"
"12/22/2021","16,176.3","16,144.8","16,206.3","16,057.8","62.87K","0.17%"
"12/21/2021","16,149.4","16,213.5","16,242.7","16,118.3","74.64K","-0.36%"
"12/20/2021","16,207.8","16,151.9","16,253.0","16,140.5","80.21K","0.40%"
"12/17/2021","16,143.4","16,250.8","16,330.8","16,141.2","64.62K","-0.62%"
"12/16/2021","16,244.3","16,175.7","16,294.5","16,154.5","67.74K","0.45%"
"12/15/2021","16,171.4","16,137.0","16,195.0","16,083.2","101.51K","0.25%"
"12/14/2021","16,131.3","16,184.8","16,233.7","16,128.4","153.78K","-0.30%"
"12/13/2021","16,179.8","16,264.6","16,270.4","16,148.9","75.60K","-0.46%"
"12/10/2021","16,253.9","16,208.3","16,276.9","16,189.9","89.13K","0.31%"
"12/09/2021","16,204.0","16,284.3","16,292.2","16,186.8","81.55K","-0.48%"
"12/08/2021","16,281.4","16,199.1","16,303.7","16,171.1","142.10K","0.53%"
"12/07/2021","16,194.9","16,295.6","16,297.1","16,142.3","156.12K","-0.58%"
"12/06/2021","16,289.9","16,299.4","16,330.3","16,251.9","93.59K","0.03%"
"12/03/2021","16,285.1","16,248.0","16,318.1","16,180.4","79.10K","0.26%"
"12/02/2021","16,242.3","16,235.7","16,316.3","16,227.8","85.62K","0.07%"
"12/01/2021","16,231.5","16,240.3","16,293.8","16,209.9","117.62K","-0.01%"
"11/30/2021","16,233.2","16,173.7","16,304.0","16,092.0","128.54K","0.42%"
"11/29/2021","16,165.8","16,165.4","16,221.5","16,124.3","85.31K","-0.11%"
"11/26/2021","16,183.3","15,991.7","16,206.9","15,986.7","118.46K","1.24%"
"11/25/2021","15,985.4","15,968.4","16,032.0","15,967.7","77.56K","0.16%"
"11/24/2021","15,959.9","16,036.8","16,053.5","15,947.7","82.05K","-0.44%"
"11/23/2021","16,031.2","16,009.9","16,077.4","15,993.7","94.57K","0.18%"
"11/22/2021","16,002.8","16,077.0","16,088.9","15,999.9","130.47K","-0.41%"
"11/19/2021","16,068.5","16,177.5","16,182.3","16,016.5","65.03K","-0.64%"
"11/18/2021","16,172.4","16,121.1","16,183.2","16,099.7","102.51K","0.34%"
"11/17/2021","16,118.3","16,100.2","16,145.9","16,067.4","84.94K","0.14%"
"11/16/2021","16,095.6","16,156.8","16,189.5","16,083.1","76.09K","-0.35%"
"11/15/2021","16,152.5","16,302.5","16,318.2","16,139.0","68.35K","-0.89%"
"11/12/2021","16,296.8","16,336.3","16,337.7","16,274.7","67.78K","-0.19%"
"11/11/2021","16,327.7","16,364.7","16,423.6","16,319.9","52.84K","-0.17%"
"11/10/2021","16,356.2","16,510.6","16,535.3","16,355.5","77.85K","-0.91%"
"11/09/2021","16,505.6","16,523.0","16,534.8","16,469.6","59.16K","-0.07%"
"11/08/2021","16,517.3","16,555.4","16,579.2","16,466.7","68.55K","-0.31%"
"11/05/2021","16,568.3","16,565.5","16,621.2","16,494.5","73.78K","0.04%"
"11/04/2021","16,561.2","16,601.5","16,627.7","16,512.4","82.08K","-0.21%"
"11/03/2021","16,596.5","16,503.0","16,609.4","16,496.6","85.10K","0.60%"
"11/02/2021","16,497.2","16,538.5","16,564.6","16,496.6","76.35K","-0.20%"
"11/01/2021","16,529.9","16,376.2","16,541.3","16,364.9","88.80K","0.94%"
"10/29/2021","16,376.2","16,552.8","16,568.4","16,341.5","66.88K","-1.05%"
"10/28/2021","16,549.1","16,447.9","16,571.9","16,413.9","76.86K","0.65%"
"10/27/2021","16,442.9","16,411.9","16,477.7","16,402.0","58.90K","0.24%"
"10/26/2021","16,404.1","16,432.6","16,454.4","16,395.0","52.53K","-0.15%"
"10/25/2021","16,428.3","16,443.5","16,550.4","16,408.5","64.22K","-0.11%"
"10/22/2021","16,445.6","16,414.6","16,494.4","16,411.1","59.64K","0.22%"
"10/21/2021","16,408.8","16,398.0","16,484.2","16,394.4","62.73K","0.09%"
"10/20/2021","16,393.6","16,374.7","16,411.3","16,350.8","58.84K","0.15%"
"10/19/2021","16,369.7","16,383.1","16,426.1","16,356.4","54.78K","-0.03%"
"10/18/2021","16,374.5","16,321.6","16,400.8","16,272.4","80.45K","0.34%"
"10/15/2021","16,318.4","16,374.9","16,379.8","16,304.4","77.83K","-0.28%"
"10/14/2021","16,364.9","16,482.3","16,494.4","16,353.0","47.68K","-0.69%"
"10/13/2021","16,478.0","16,389.9","16,489.5","16,388.5","82.05K","0.56%"
"10/12/2021","16,385.6","16,416.8","16,453.4","16,384.2","49.43K","-0.14%"
"10/11/2021","16,408.2","16,466.8","16,473.9","16,407.5","61.92K","-0.24%"
"10/08/2021","16,448.3","16,421.5","16,477.5","16,402.4","55.91K","0.18%"
"10/07/2021","16,418.3","16,470.2","16,481.0","16,416.5","59.01K","-0.30%"
"10/06/2021","16,467.3","16,537.8","16,540.6","16,431.0","68.71K","-0.33%"
"10/05/2021","16,522.0","16,582.0","16,582.7","16,505.0","68.13K","-0.33%"
"10/04/2021","16,575.9","16,586.0","16,646.1","16,538.8","52.51K","-0.06%"
"10/01/2021","16,585.2","16,576.7","16,608.1","16,548.8","51.67K","0.08%"
"09/30/2021","16,572.4","16,573.6","16,635.7","16,548.1","73.53K","0.02%"
"09/29/2021","16,569.3","16,674.6","16,746.0","16,563.6","66.72K","-0.60%"
"09/28/2021","16,668.8","16,669.7","16,703.8","16,652.4","74.47K","0.04%"
"09/27/2021","16,662.5","16,715.5","16,731.6","16,653.3","60.31K","-0.21%"
"09/24/2021","16,698.3","16,717.8","16,751.7","16,681.3","75.34K","-0.08%"
"09/23/2021","16,712.1","16,643.8","16,735.7","16,638.7","71.07K","0.43%"
"09/22/2021","16,640.9","16,694.9","16,744.2","16,640.2","74.19K","-0.28%"
"09/21/2021","16,687.7","16,700.8","16,739.8","16,678.5","67.96K","-0.05%"
"09/20/2021","16,696.4","16,691.7","16,741.4","16,663.0","69.09K","0.11%"
"09/17/2021","16,678.8","16,763.8","16,801.2","16,679.6","66.38K","-0.51%"
"09/16/2021","16,763.7","16,828.9","16,836.8","16,747.4","91.50K","-0.36%"
"09/15/2021","16,824.6","16,820.6","16,853.9","16,805.6","67.13K","0.08%"
"09/14/2021","16,811.9","16,835.1","16,878.3","16,811.3","69.29K","-0.09%"
"09/13/2021","16,826.4","16,778.1","16,843.6","16,761.1","52.01K","0.30%"
"09/10/2021","16,775.9","16,855.0","16,881.6","16,771.0","66.86K","-0.44%"
"09/09/2021","16,850.6","16,842.2","16,886.9","16,824.4","60.92K","0.10%"
"09/08/2021","16,833.5","16,829.0","16,905.8","16,820.1","79.62K","0.07%"
"09/07/2021","16,821.8","16,882.1","16,904.2","16,823.3","72.75K","-0.32%"
"09/06/2021","16,876.3","16,942.4","16,954.6","16,852.5","49.98K","-0.40%"
"09/03/2021","16,943.7","16,947.9","16,985.9","16,923.2","84.94K","0.01%"
"09/02/2021","16,942.8","16,911.9","16,951.4","16,880.3","62.74K","0.23%"
"09/01/2021","16,904.7","16,849.9","16,935.5","16,822.3","76.15K","0.37%"
"08/31/2021","16,842.7","16,952.3","16,966.7","16,829.9","73.14K","-0.62%"
"08/30/2021","16,947.1","17,002.6","17,030.1","16,931.4","53.03K","-0.31%"
"08/27/2021","16,999.6","16,943.4","17,017.0","16,918.2","96.47K","0.37%"
"08/26/2021","16,937.6","16,948.0","16,989.1","16,933.6","76.45K","-0.03%"
"08/25/2021","16,942.9","16,916.9","16,953.8","16,879.5","77.25K","0.18%"
"08/24/2021","16,912.6","16,928.9","16,933.7","16,871.4","48.08K","-0.05%"
"08/23/2021","16,921.7","16,900.8","16,936.5","16,873.9","56.04K","0.12%"
"08/20/2021","16,900.7","16,814.9","16,924.9","16,814.2","60.46K","0.54%"
"08/19/2021","16,810.6","16,831.6","16,859.8","16,792.1","77.42K","-0.10%"
"08/18/2021","16,827.3","16,829.6","16,877.6","16,806.5","71.19K","0.01%"
"08/17/2021","16,825.8","16,924.5","16,938.1","16,826.0","66.42K","-0.58%"
"08/16/2021","16,923.6","16,968.6","16,986.1","16,911.5","68.02K","-0.22%"
"08/13/2021","16,961.3","16,867.8","16,985.2","16,862.2","61.43K","0.56%"
"08/12/2021","16,866.3","16,882.2","16,916.6","16,858.9","71.97K","-0.07%"
"08/11/2021","16,877.8","16,856.3","16,904.5","16,835.4","64.43K","0.16%"
"08/10/2021","16,850.5","16,858.7","16,909.9","16,841.2","110.20K","-0.02%"
"08/09/2021","16,854.3","16,881.4","16,919.9","16,852.0","75.88K","-0.13%"
"08/06/2021","16,875.6","16,972.9","17,003.5","16,869.2","64.27K","-0.54%"
"08/05/2021","16,967.1","16,941.7","17,009.8","16,933.1","77.76K","0.18%"
"08/04/2021","16,935.9","17,015.3","17,032.6","16,935.3","71.54K","-0.42%"
"08/03/2021","17,007.2","17,116.6","17,133.2","16,999.6","57.37K","-0.61%"
"08/02/2021","17,112.2","17,158.3","17,181.8","17,111.6","46.31K","-0.30%"
"07/30/2021","17,164.0","17,216.8","17,227.7","17,136.0","60.87K","-0.27%"
"07/29/2021","17,210.9","17,160.4","17,224.8","17,153.9","80.75K","0.34%"
"07/28/2021","17,153.1","17,125.8","17,168.4","17,056.1","93.83K","0.20%"
"07/27/2021","17,118.5","17,095.1","17,161.3","17,056.9","64.80K","0.20%"
"07/26/2021","17,084.9","17,069.3","17,116.7","17,034.9","49.78K","0.18%"
"07/23/2021","17,054.7","17,044.5","17,091.4","17,033.8","73.05K","0.07%"
"07/22/2021","17,043.0","17,150.0","17,159.4","17,027.1","61.60K","-0.60%"
"07/21/2021","17,145.6","17,104.5","17,168.2","17,081.3","63.99K","0.28%"
"07/20/2021","17,097.2","17,132.1","17,137.9","17,066.0","97.72K","-0.16%"
"07/19/2021","17,124.8","17,118.7","17,167.2","17,077.7","77.21K","0.08%"
"07/16/2021","17,111.3","17,109.6","17,171.8","17,091.5","71.31K","0.04%"
"07/15/2021","17,103.8","17,140.0","17,177.0","17,082.8","76.10K","-0.16%"
"07/14/2021","17,131.2","17,032.2","17,143.6","17,025.7","53.65K","0.61%"
"07/13/2021","17,027.6","17,191.0","17,231.5","17,025.7","58.09K","-0.91%"
"07/12/2021","17,183.7","17,247.1","17,259.4","17,152.6","73.95K","-0.36%"
"07/09/2021","17,245.5","17,203.4","17,261.6","17,183.9","51.18K","0.30%"
"07/08/2021","17,194.6","17,077.8","17,239.0","17,020.4","59.12K","0.73%"
"07/07/2021","17,070.5","17,109.3","17,168.9","17,062.6","58.01K","-0.18%"
"07/06/2021","17,100.5","17,173.5","17,207.3","17,084.0","90.49K","-0.40%"
"07/05/2021","17,170.0","17,238.4","17,251.5","17,152.7","51.54K","-0.40%"
"07/02/2021","17,238.4","17,185.5","17,262.9","17,157.8","62.47K","0.34%"
"07/01/2021","17,179.6","17,195.6","17,249.9","17,168.8","53.15K","-0.02%"
"06/30/2021","17,183.8","17,232.8","17,328.5","17,174.5","60.83K","-0.23%"
"06/29/2021","17,224.0","17,227.1","17,276.9","17,204.6","57.57K","0.03%"
"06/28/2021","17,218.3","17,216.2","17,284.4","17,183.0","51.27K","0.06%"
"06/25/2021","17,207.4","17,229.1","17,275.4","17,202.1","61.93K","-0.08%"
"06/24/2021","17,221.0","17,213.6","17,273.3","17,196.9","77.44K","0.08%"
"06/23/2021","17,207.8","17,195.1","17,276.4","17,170.7","64.14K","0.10%"
"06/22/2021","17,190.7","17,193.3","17,216.0","17,110.9","77.08K","0.03%"
"06/21/2021","17,185.9","17,060.3","17,200.5","17,038.7","107.21K","0.84%"
"06/18/2021","17,042.8","17,093.9","17,170.7","17,029.3","101.90K","-0.25%"
"06/17/2021","17,085.1","17,079.3","17,263.2","17,061.5","88.48K","0.07%"
"06/16/2021","17,073.5","17,250.7","17,296.1","17,075.7","80.02K","-0.97%"
"06/15/2021","17,240.3","17,212.0","17,303.8","17,204.2","61.91K","0.20%"
"06/14/2021","17,206.1","17,182.9","17,236.8","17,161.6","49.73K","0.18%"
"06/11/2021","17,176.0","17,339.2","17,367.0","17,158.1","79.86K","-0.92%"
"06/10/2021","17,334.7","17,363.3","17,375.3","17,298.9","77.94K","-0.11%"
"06/09/2021","17,353.7","17,349.6","17,418.2","17,346.0","58.21K","0.06%"
"06/08/2021","17,343.7","17,387.1","17,397.3","17,339.6","58.92K","-0.22%"
"06/07/2021","17,381.5","17,394.2","17,405.7","17,319.7","47.80K","-0.01%"
"06/04/2021","17,383.8","17,326.3","17,420.6","17,302.0","63.25K","0.41%"
"06/03/2021","17,313.1","17,435.9","17,458.5","17,309.8","59.82K","-0.66%"
"06/02/2021","17,428.3","17,441.6","17,465.8","17,369.5","67.21K","-0.02%"
"06/01/2021","17,431.2","17,460.2","17,500.1","17,437.3","73.68K","-0.11%"
"05/31/2021","17,451.2","17,416.3","17,468.0","17,399.5","75.38K","0.24%"
"05/28/2021","17,408.8","17,422.2","17,453.6","17,330.6","67.09K","-0.05%"
"05/27/2021","17,417.7","17,468.1","17,481.7","17,400.7","88.22K","-0.25%"
"05/26/2021","17,462.2","17,553.3","17,570.5","17,453.0","81.36K","-0.49%"
"05/25/2021","17,548.1","17,533.2","17,578.3","17,461.7","94.68K","0.12%"
"05/24/2021","17,527.1","17,481.5","17,556.9","17,464.9","89.95K","0.29%"
"05/21/2021","17,476.9","17,578.5","17,604.2","17,456.4","98.80K","-0.52%"
"05/20/2021","17,568.8","17,383.2","17,580.6","17,379.7","101.57K","1.11%"
"05/19/2021","17,375.5","17,443.8","17,527.5","17,366.8","97.81K","-0.36%"
"05/18/2021","17,437.9","17,357.5","17,461.7","17,354.7","90.51K","0.50%"
"05/17/2021","17,351.6","17,235.8","17,381.1","17,222.3","84.85K","0.69%"
"05/14/2021","17,232.7","17,150.6","17,250.7","17,137.1","76.08K","0.51%"
"05/13/2021","17,144.7","17,137.8","17,190.3","17,108.7","98.85K","0.06%"
"05/12/2021","17,134.8","17,247.1","17,253.5","17,129.3","102.13K","-0.62%"
"05/11/2021","17,241.3","17,220.2","17,294.7","17,213.2","118.20K","0.14%"
"05/10/2021","17,217.1","17,372.0","17,395.6","17,190.7","110.55K","-0.87%"
"05/07/2021","17,368.8","17,277.3","17,388.4","17,188.2","89.35K","0.57%"
"05/06/2021","17,269.6","17,329.2","17,338.6","17,193.0","108.56K","-0.31%"
"05/05/2021","17,323.2","17,334.8","17,373.2","17,302.5","122.08K","-0.03%"
"05/04/2021","17,328.8","17,432.5","17,440.4","17,313.8","116.34K","-0.54%"
"05/03/2021","17,422.1","17,378.8","17,450.5","17,362.9","68.59K","0.39%"
"04/30/2021","17,354.0","17,507.6","17,580.4","17,357.1","94.29K","-0.86%"
"04/29/2021","17,504.4","17,582.7","17,618.2","17,487.4","104.26K","-0.39%"
"04/28/2021","17,572.3","17,515.3","17,596.5","17,481.9","87.15K","0.39%"
"04/27/2021","17,504.9","17,497.9","17,517.4","17,463.1","117.54K","0.08%"
"04/26/2021","17,490.4","17,565.8","17,593.4","17,469.6","94.29K","-0.44%"
"04/23/2021","17,567.8","17,445.8","17,576.0","17,441.4","94.80K","0.73%"
"04/22/2021","17,439.8","17,486.9","17,526.4","17,413.8","114.16K","-0.23%"
"04/21/2021","17,479.4","17,450.6","17,512.9","17,433.1","116.40K","0.22%"
"04/20/2021","17,441.8","17,509.4","17,527.6","17,428.9","109.31K","-0.34%"
"04/19/2021","17,502.0","17,454.7","17,528.3","17,353.2","82.36K","0.31%"
"04/16/2021","17,447.3","17,483.8","17,496.5","17,407.7","107.41K","-0.12%"
"04/15/2021","17,468.9","17,493.8","17,533.5","17,467.0","127.80K","-0.11%"
"04/14/2021","17,487.9","17,450.1","17,511.0","17,444.6","108.63K","0.26%"
"04/13/2021","17,442.6","17,384.1","17,462.5","17,344.7","104.31K","0.39%"
"04/12/2021","17,375.2","17,319.2","17,401.3","17,310.5","97.94K","0.27%"
"04/09/2021","17,327.9","17,315.5","17,354.0","17,281.7","83.49K","0.11%"
"04/08/2021","17,308.1","17,201.2","17,337.3","17,191.8","87.16K","0.63%"
"04/07/2021","17,199.6","17,224.7","17,271.5","17,176.8","105.57K","-0.11%"
"04/06/2021","17,218.8","17,148.0","17,229.8","17,103.4","81.94K","0.47%"
"04/05/2021","17,137.8","17,082.9","17,157.5","17,037.0","39.47K","0.35%"
"04/02/2021","17,078.4","17,106.1","17,121.3","17,064.7","46.83K","-0.11%"
"04/01/2021","17,097.3","17,038.6","17,112.3","17,024.0","114.13K","0.40%"
"03/31/2021","17,029.1","16,964.8","17,098.5","16,956.1","109.28K","0.47%"
"03/30/2021","16,950.2","16,993.1","17,057.0","16,958.3","73.60K","-0.20%"
"03/29/2021","16,984.3","17,005.4","17,045.3","16,975.9","84.26K","-0.05%"
"03/26/2021","16,992.3","16,968.8","17,036.1","16,968.0","102.00K","0.17%"
"03/25/2021","16,963.7","17,040.3","17,105.2","16,966.0","109.94K","-0.41%"
"03/24/2021","17,032.9","17,059.5","17,132.9","17,034.5","124.67K","-0.10%"
"03/23/2021","17,049.3","17,186.5","17,208.9","17,045.8","94.63K","-0.78%"
"03/22/2021","17,183.5","17,140.5","17,207.4","17,097.8","99.85K","0.25%"
"03/19/2021","17,140.3","17,169.5","17,247.4","17,103.8","108.56K","-0.03%"
"03/18/2021","17,145.7","17,282.7","17,296.4","17,156.6","98.84K","-0.77%"
"03/17/2021","17,278.3","17,156.6","17,292.8","17,136.4","101.68K","0.83%"
"03/16/2021","17,136.0","17,183.7","17,223.6","17,122.0","96.96K","-0.20%"
"03/15/2021","17,170.4","17,193.0","17,236.0","17,157.1","96.87K","-0.10%"
"03/12/2021","17,187.0","17,261.5","17,270.9","17,131.8","107.62K","-0.37%"
"03/11/2021","17,251.0","17,180.8","17,272.3","17,164.3","104.72K","0.49%"
"03/10/2021","17,166.0","17,136.0","17,185.9","17,086.7","111.90K","0.26%"
"03/09/2021","17,121.2","17,012.3","17,159.8","16,995.1","127.85K","0.74%"
"03/08/2021","16,994.7","17,048.5","17,125.7","17,007.3","119.46K","-0.20%"
"03/05/2021","17,029.4","17,072.4","17,174.6","17,007.7","121.67K","-0.20%"
"03/04/2021","17,063.5","17,184.5","17,246.1","17,062.4","130.18K","-0.66%"
"03/03/2021","17,176.3","17,321.1","17,325.6","17,154.5","125.34K","-0.64%"
"03/02/2021","17,287.3","17,175.9","17,326.1","17,139.5","117.24K","0.70%"
"03/01/2021","17,167.0","17,224.7","17,292.8","17,144.5","138.99K","-0.15%"
"02/26/2021","17,193.4","17,146.1","17,353.0","17,093.3","158.52K","0.29%"
"02/25/2021","17,143.8","17,134.4","17,241.9","17,120.8","179.41K","0.12%"
"02/24/2021","17,122.7","17,122.4","17,149.9","17,054.8","130.81K","0.03%"
"02/23/2021","17,117.9","17,158.2","17,204.0","17,101.3","149.93K","-0.18%"
"02/22/2021","17,149.3","17,042.6","17,178.7","17,032.7","111.66K","0.66%"
"02/19/2021","17,036.5","16,957.6","17,081.9","16,949.9","128.57K","0.60%"
"02/18/2021","16,935.3","16,877.3","16,963.9","16,875.2","126.89K","0.42%"
"02/17/2021","16,863.8","16,857.6","16,982.5","16,825.6","134.32K","0.08%"
"02/16/2021","16,850.2","16,875.6","16,947.4","16,836.8","124.09K","-0.12%"
"02/15/2021","16,870.1","16,938.9","16,959.4","16,860.0","86.19K","-0.35%"
"02/12/2021","16,928.8","16,948.6","16,956.3","16,880.2","96.59K","-0.08%"
"02/11/2021","16,942.8","16,944.0","16,981.0","16,928.4","103.56K","0.03%"
"02/10/2021","16,938.2","16,960.5","16,981.0","16,932.3","125.27K","-0.08%"
"02/09/2021","16,951.7","16,867.9","16,965.4","16,862.3","134.19K","0.54%"
"02/08/2021","16,861.2","16,894.9","16,914.6","16,825.9","150.96K","-0.13%"
"02/05/2021","16,882.9","16,773.5","16,906.9","16,765.8","106.08K","0.74%"
"02/04/2021","16,758.8","16,854.3","16,884.8","16,763.7","116.58K","-0.52%"
"02/03/2021","16,846.2","16,891.0","16,900.8","16,809.5","140.74K","-0.21%"
"02/02/2021","16,881.5","16,906.0","16,972.3","16,844.7","165.41K","-0.08%"
"02/01/2021","16,894.7","17,032.4","17,047.1","16,899.0","150.33K","-0.71%"
"01/29/2021","17,014.7","17,055.0","17,070.4","16,970.7","181.18K","-0.09%"
"01/28/2021","17,030.0","17,014.6","17,098.0","16,974.5","194.52K","0.20%"
"01/27/2021","16,996.4","17,103.7","17,126.4","16,940.1","149.68K","-0.43%"
"01/26/2021","17,069.8","17,017.5","17,126.3","17,009.8","110.14K","0.39%"
"01/25/2021","17,003.9","17,077.8","17,137.0","16,985.9","109.63K","-0.32%"
"01/22/2021","17,058.1","17,029.6","17,114.8","17,024.0","108.33K","0.33%"
"01/21/2021","17,002.5","16,984.7","17,044.3","16,960.5","118.98K","0.19%"
"01/20/2021","16,969.8","17,058.7","17,089.5","16,943.3","111.53K","-0.39%"
"01/19/2021","17,037.0","16,993.8","17,082.7","16,984.0","98.78K","0.34%"
"01/18/2021","16,978.9","16,943.2","17,035.6","16,914.4","91.61K","0.34%"
"01/15/2021","16,921.3","17,083.2","17,095.8","16,927.8","105.05K","-0.92%"
"01/14/2021","17,079.2","17,093.4","17,158.0","17,021.3","100.52K","-0.04%"
"01/13/2021","17,086.7","17,251.3","17,272.5","17,068.1","103.20K","-0.85%"
"01/12/2021","17,233.5","17,164.7","17,267.9","17,127.4","117.56K","0.75%"
"01/11/2021","17,105.8","17,128.2","17,260.8","17,058.8","123.27K","0.15%"
"01/08/2021","17,080.8","17,071.8","17,246.1","17,018.2","99.73K","0.22%"
"01/07/2021","17,043.0","17,127.7","17,190.0","17,032.1","109.27K","-0.37%"
"01/06/2021","17,107.1","17,109.9","17,184.2","17,042.9","109.28K","0.09%"
"01/05/2021","17,091.4","17,017.2","17,125.2","17,015.1","107.76K","0.50%"
"01/04/2021","17,006.3","17,184.6","17,219.7","16,980.1","100.75K","-1.39%"
"01/01/2021","17,246.3","17,246.3","17,246.3","17,246.3","","0.58%"
"12/31/2020","17,147.1","17,278.7","17,295.6","17,153.7","89.06K","-0.67%"
"12/30/2020","17,262.2","17,306.4","17,373.5","17,214.1","104.59K","-0.11%"
"12/29/2020","17,280.5","17,293.2","17,345.3","17,279.7","98.54K","0.05%"
"12/28/2020","17,272.0","17,326.8","17,360.4","17,254.7","77.78K","0.02%"
"12/25/2020","17,268.7","17,305.6","17,341.1","17,274.3","14.42K","0.16%"
"12/24/2020","17,241.8","17,307.0","17,347.4","17,290.6","134.45K","0.00%"
"12/23/2020","17,241.8","17,277.6","17,386.4","17,228.0","197.83K","0.23%"
"12/22/2020","17,201.7","17,300.8","17,411.8","17,251.2","179.43K","-0.34%"
"12/21/2020","17,259.8","17,273.5","17,314.2","17,139.0","162.45K","0.03%"
"12/18/2020","17,255.0","17,304.0","17,337.2","17,249.5","103.65K","-0.13%"
"12/17/2020","17,276.7","17,231.1","17,312.5","17,219.1","118.85K","0.53%"
"12/16/2020","17,185.6","17,158.6","17,252.4","17,125.9","141.83K","0.38%"
"12/15/2020","17,120.8","17,116.3","17,236.4","17,112.2","121.04K","0.21%"
"12/14/2020","17,085.2","17,080.4","17,185.4","17,058.6","92.59K","0.26%"
"12/11/2020","17,040.2","17,119.2","17,172.2","17,043.1","86.58K","-0.35%"
"12/10/2020","17,099.6","17,048.4","17,151.0","17,027.5","94.91K","0.53%"
"12/09/2020","17,008.6","17,077.3","17,141.5","17,014.6","134.03K","-0.17%"
"12/08/2020","17,038.2","17,081.2","17,136.4","17,066.0","150.92K","-0.05%"
"12/07/2020","17,046.7","17,107.3","17,161.6","17,036.0","130.86K","-0.14%"
"12/04/2020","17,071.0","17,172.3","17,203.7","17,081.2","131.13K","-0.29%"
"12/03/2020","17,120.2","17,113.9","17,217.6","17,095.8","132.14K","0.31%"
"12/02/2020","17,067.2","17,054.9","17,118.8","17,005.8","105.25K","0.29%"
